state,date,variable,value,type,style
Rhode Island,2008-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2007-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2006-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2005-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2004-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2003-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2002-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2001-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2000-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-12-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-11-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-10-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-09-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-08-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-07-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-06-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-05-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-04-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-03-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-02-01,permit_recheck,,FFL/LEA,permit
Rhode Island,1999-01-01,permit_recheck,,FFL/LEA,permit
Rhode Island,2021-03-01,handgun,2231.0,FFL/LEA,handgun
Rhode Island,2021-02-01,handgun,1889.0,FFL/LEA,handgun
Rhode Island,2021-01-01,handgun,2279.0,FFL/LEA,handgun
Rhode Island,2020-12-01,handgun,1794.0,FFL/LEA,handgun
Rhode Island,2020-11-01,handgun,2033.0,FFL/LEA,handgun
Rhode Island,2020-10-01,handgun,2143.0,FFL/LEA,handgun
Rhode Island,2020-09-01,handgun,2001.0,FFL/LEA,handgun
Rhode Island,2020-08-01,handgun,1842.0,FFL/LEA,handgun
Rhode Island,2020-07-01,handgun,2079.0,FFL/LEA,handgun
Rhode Island,2020-06-01,handgun,2453.0,FFL/LEA,handgun
Rhode Island,2020-05-01,handgun,1571.0,FFL/LEA,handgun
Rhode Island,2020-04-01,handgun,1841.0,FFL/LEA,handgun
Rhode Island,2020-03-01,handgun,2533.0,FFL/LEA,handgun
Rhode Island,2020-02-01,handgun,1307.0,FFL/LEA,handgun
Rhode Island,2020-01-01,handgun,1279.0,FFL/LEA,handgun
Rhode Island,2019-12-01,handgun,1117.0,FFL/LEA,handgun
Rhode Island,2019-11-01,handgun,1039.0,FFL/LEA,handgun
Rhode Island,2019-10-01,handgun,942.0,FFL/LEA,handgun
Rhode Island,2019-09-01,handgun,837.0,FFL/LEA,handgun
Rhode Island,2019-08-01,handgun,954.0,FFL/LEA,handgun
Rhode Island,2019-07-01,handgun,788.0,FFL/LEA,handgun
Rhode Island,2019-06-01,handgun,787.0,FFL/LEA,handgun
Rhode Island,2019-05-01,handgun,941.0,FFL/LEA,handgun
Rhode Island,2019-04-01,handgun,995.0,FFL/LEA,handgun
Rhode Island,2019-03-01,handgun,1201.0,FFL/LEA,handgun
Rhode Island,2019-02-01,handgun,1043.0,FFL/LEA,handgun
Rhode Island,2019-01-01,handgun,1054.0,FFL/LEA,handgun
Rhode Island,2018-12-01,handgun,1069.0,FFL/LEA,handgun
Rhode Island,2018-11-01,handgun,1020.0,FFL/LEA,handgun
Rhode Island,2018-10-01,handgun,947.0,FFL/LEA,handgun
Rhode Island,2018-09-01,handgun,738.0,FFL/LEA,handgun
Rhode Island,2018-08-01,handgun,911.0,FFL/LEA,handgun
Rhode Island,2018-07-01,handgun,799.0,FFL/LEA,handgun
Rhode Island,2018-06-01,handgun,834.0,FFL/LEA,handgun
Rhode Island,2018-05-01,handgun,977.0,FFL/LEA,handgun
Rhode Island,2018-04-01,handgun,1131.0,FFL/LEA,handgun
Rhode Island,2018-03-01,handgun,1544.0,FFL/LEA,handgun
Rhode Island,2018-02-01,handgun,1272.0,FFL/LEA,handgun
Rhode Island,2018-01-01,handgun,1010.0,FFL/LEA,handgun
Rhode Island,2017-12-01,handgun,1169.0,FFL/LEA,handgun
Rhode Island,2017-11-01,handgun,1082.0,FFL/LEA,handgun
Rhode Island,2017-10-01,handgun,937.0,FFL/LEA,handgun
Rhode Island,2017-09-01,handgun,907.0,FFL/LEA,handgun
Rhode Island,2017-08-01,handgun,883.0,FFL/LEA,handgun
Rhode Island,2017-07-01,handgun,836.0,FFL/LEA,handgun
Rhode Island,2017-06-01,handgun,1053.0,FFL/LEA,handgun
Rhode Island,2017-05-01,handgun,1048.0,FFL/LEA,handgun
Rhode Island,2017-04-01,handgun,1146.0,FFL/LEA,handgun
Rhode Island,2017-03-01,handgun,1424.0,FFL/LEA,handgun
Rhode Island,2017-02-01,handgun,1278.0,FFL/LEA,handgun
Rhode Island,2017-01-01,handgun,1196.0,FFL/LEA,handgun
Rhode Island,2016-12-01,handgun,1283.0,FFL/LEA,handgun
Rhode Island,2016-11-01,handgun,1271.0,FFL/LEA,handgun
Rhode Island,2016-10-01,handgun,1162.0,FFL/LEA,handgun
Rhode Island,2016-09-01,handgun,1031.0,FFL/LEA,handgun
Rhode Island,2016-08-01,handgun,1039.0,FFL/LEA,handgun
Rhode Island,2016-07-01,handgun,1133.0,FFL/LEA,handgun
Rhode Island,2016-06-01,handgun,1146.0,FFL/LEA,handgun
Rhode Island,2016-05-01,handgun,936.0,FFL/LEA,handgun
Rhode Island,2016-04-01,handgun,1149.0,FFL/LEA,handgun
Rhode Island,2016-03-01,handgun,1411.0,FFL/LEA,handgun
Rhode Island,2016-02-01,handgun,1288.0,FFL/LEA,handgun
Rhode Island,2016-01-01,handgun,1413.0,FFL/LEA,handgun
Rhode Island,2015-12-01,handgun,1663.0,FFL/LEA,handgun
Rhode Island,2015-11-01,handgun,954.0,FFL/LEA,handgun
Rhode Island,2015-10-01,handgun,923.0,FFL/LEA,handgun
Rhode Island,2015-09-01,handgun,816.0,FFL/LEA,handgun
Rhode Island,2015-08-01,handgun,740.0,FFL/LEA,handgun
Rhode Island,2015-07-01,handgun,739.0,FFL/LEA,handgun
Rhode Island,2015-06-01,handgun,797.0,FFL/LEA,handgun
Rhode Island,2015-05-01,handgun,865.0,FFL/LEA,handgun
Rhode Island,2015-04-01,handgun,931.0,FFL/LEA,handgun
Rhode Island,2015-03-01,handgun,1038.0,FFL/LEA,handgun
Rhode Island,2015-02-01,handgun,922.0,FFL/LEA,handgun
Rhode Island,2015-01-01,handgun,886.0,FFL/LEA,handgun
Rhode Island,2014-12-01,handgun,895.0,FFL/LEA,handgun
Rhode Island,2014-11-01,handgun,836.0,FFL/LEA,handgun
Rhode Island,2014-10-01,handgun,907.0,FFL/LEA,handgun
Rhode Island,2014-09-01,handgun,779.0,FFL/LEA,handgun
Rhode Island,2014-08-01,handgun,790.0,FFL/LEA,handgun
Rhode Island,2014-07-01,handgun,686.0,FFL/LEA,handgun
Rhode Island,2014-06-01,handgun,657.0,FFL/LEA,handgun
Rhode Island,2014-05-01,handgun,745.0,FFL/LEA,handgun
Rhode Island,2014-04-01,handgun,846.0,FFL/LEA,handgun
Rhode Island,2014-03-01,handgun,1106.0,FFL/LEA,handgun
Rhode Island,2014-02-01,handgun,996.0,FFL/LEA,handgun
Rhode Island,2014-01-01,handgun,802.0,FFL/LEA,handgun
Rhode Island,2013-12-01,handgun,846.0,FFL/LEA,handgun
Rhode Island,2013-11-01,handgun,865.0,FFL/LEA,handgun
Rhode Island,2013-10-01,handgun,863.0,FFL/LEA,handgun
Rhode Island,2013-09-01,handgun,759.0,FFL/LEA,handgun
Rhode Island,2013-08-01,handgun,827.0,FFL/LEA,handgun
Rhode Island,2013-07-01,handgun,760.0,FFL/LEA,handgun
Rhode Island,2013-06-01,handgun,868.0,FFL/LEA,handgun
Rhode Island,2013-05-01,handgun,1036.0,FFL/LEA,handgun
Rhode Island,2013-04-01,handgun,1256.0,FFL/LEA,handgun
Rhode Island,2013-03-01,handgun,1546.0,FFL/LEA,handgun
Rhode Island,2013-02-01,handgun,1343.0,FFL/LEA,handgun
Rhode Island,2013-01-01,handgun,1831.0,FFL/LEA,handgun
Rhode Island,2012-12-01,handgun,1631.0,FFL/LEA,handgun
Rhode Island,2012-11-01,handgun,1028.0,FFL/LEA,handgun
Rhode Island,2012-10-01,handgun,879.0,FFL/LEA,handgun
Rhode Island,2012-09-01,handgun,821.0,FFL/LEA,handgun
Rhode Island,2012-08-01,handgun,771.0,FFL/LEA,handgun
Rhode Island,2012-07-01,handgun,763.0,FFL/LEA,handgun
Rhode Island,2012-06-01,handgun,740.0,FFL/LEA,handgun
Rhode Island,2012-05-01,handgun,841.0,FFL/LEA,handgun
Rhode Island,2012-04-01,handgun,953.0,FFL/LEA,handgun
Rhode Island,2012-03-01,handgun,1167.0,FFL/LEA,handgun
Rhode Island,2012-02-01,handgun,1142.0,FFL/LEA,handgun
Rhode Island,2012-01-01,handgun,868.0,FFL/LEA,handgun
Rhode Island,2011-12-01,handgun,921.0,FFL/LEA,handgun
Rhode Island,2011-11-01,handgun,713.0,FFL/LEA,handgun
Rhode Island,2011-10-01,handgun,646.0,FFL/LEA,handgun
Rhode Island,2011-09-01,handgun,660.0,FFL/LEA,handgun
Rhode Island,2011-08-01,handgun,686.0,FFL/LEA,handgun
Rhode Island,2011-07-01,handgun,570.0,FFL/LEA,handgun
Rhode Island,2011-06-01,handgun,605.0,FFL/LEA,handgun
Rhode Island,2011-05-01,handgun,625.0,FFL/LEA,handgun
Rhode Island,2011-04-01,handgun,835.0,FFL/LEA,handgun
Rhode Island,2011-03-01,handgun,947.0,FFL/LEA,handgun
Rhode Island,2011-02-01,handgun,812.0,FFL/LEA,handgun
Rhode Island,2011-01-01,handgun,669.0,FFL/LEA,handgun
Rhode Island,2010-12-01,handgun,746.0,FFL/LEA,handgun
Rhode Island,2010-11-01,handgun,652.0,FFL/LEA,handgun
Rhode Island,2010-10-01,handgun,625.0,FFL/LEA,handgun
Rhode Island,2010-09-01,handgun,588.0,FFL/LEA,handgun
Rhode Island,2010-08-01,handgun,586.0,FFL/LEA,handgun
Rhode Island,2010-07-01,handgun,543.0,FFL/LEA,handgun
Rhode Island,2010-06-01,handgun,531.0,FFL/LEA,handgun
Rhode Island,2010-05-01,handgun,569.0,FFL/LEA,handgun
Rhode Island,2010-04-01,handgun,633.0,FFL/LEA,handgun
Rhode Island,2010-03-01,handgun,803.0,FFL/LEA,handgun
Rhode Island,2010-02-01,handgun,717.0,FFL/LEA,handgun
Rhode Island,2010-01-01,handgun,648.0,FFL/LEA,handgun
Rhode Island,2009-12-01,handgun,645.0,FFL/LEA,handgun
Rhode Island,2009-11-01,handgun,554.0,FFL/LEA,handgun
Rhode Island,2009-10-01,handgun,654.0,FFL/LEA,handgun
Rhode Island,2009-09-01,handgun,444.0,FFL/LEA,handgun
Rhode Island,2009-08-01,handgun,480.0,FFL/LEA,handgun
Rhode Island,2009-07-01,handgun,447.0,FFL/LEA,handgun
Rhode Island,2009-06-01,handgun,533.0,FFL/LEA,handgun
Rhode Island,2009-05-01,handgun,583.0,FFL/LEA,handgun
Rhode Island,2009-04-01,handgun,734.0,FFL/LEA,handgun
Rhode Island,2009-03-01,handgun,781.0,FFL/LEA,handgun
Rhode Island,2009-02-01,handgun,671.0,FFL/LEA,handgun
Rhode Island,2009-01-01,handgun,642.0,FFL/LEA,handgun
Rhode Island,2008-12-01,handgun,630.0,FFL/LEA,handgun
Rhode Island,2008-11-01,handgun,709.0,FFL/LEA,handgun
Rhode Island,2008-10-01,handgun,527.0,FFL/LEA,handgun
Rhode Island,2008-09-01,handgun,416.0,FFL/LEA,handgun
Rhode Island,2008-08-01,handgun,430.0,FFL/LEA,handgun
Rhode Island,2008-07-01,handgun,410.0,FFL/LEA,handgun
Rhode Island,2008-06-01,handgun,377.0,FFL/LEA,handgun
Rhode Island,2008-05-01,handgun,497.0,FFL/LEA,handgun
Rhode Island,2008-04-01,handgun,450.0,FFL/LEA,handgun
Rhode Island,2008-03-01,handgun,560.0,FFL/LEA,handgun
Rhode Island,2008-02-01,handgun,441.0,FFL/LEA,handgun
Rhode Island,2008-01-01,handgun,422.0,FFL/LEA,handgun
Rhode Island,2007-12-01,handgun,358.0,FFL/LEA,handgun
Rhode Island,2007-11-01,handgun,334.0,FFL/LEA,handgun
Rhode Island,2007-10-01,handgun,377.0,FFL/LEA,handgun
Rhode Island,2007-09-01,handgun,330.0,FFL/LEA,handgun
Rhode Island,2007-08-01,handgun,339.0,FFL/LEA,handgun
Rhode Island,2007-07-01,handgun,310.0,FFL/LEA,handgun
Rhode Island,2007-06-01,handgun,347.0,FFL/LEA,handgun
Rhode Island,2007-05-01,handgun,403.0,FFL/LEA,handgun
Rhode Island,2007-04-01,handgun,432.0,FFL/LEA,handgun
Rhode Island,2007-03-01,handgun,461.0,FFL/LEA,handgun
Rhode Island,2007-02-01,handgun,418.0,FFL/LEA,handgun
Rhode Island,2007-01-01,handgun,426.0,FFL/LEA,handgun
Rhode Island,2006-12-01,handgun,396.0,FFL/LEA,handgun
Rhode Island,2006-11-01,handgun,352.0,FFL/LEA,handgun
Rhode Island,2006-10-01,handgun,343.0,FFL/LEA,handgun
Rhode Island,2006-09-01,handgun,336.0,FFL/LEA,handgun
Rhode Island,2006-08-01,handgun,310.0,FFL/LEA,handgun
Rhode Island,2006-07-01,handgun,288.0,FFL/LEA,handgun
Rhode Island,2006-06-01,handgun,305.0,FFL/LEA,handgun
Rhode Island,2006-05-01,handgun,378.0,FFL/LEA,handgun
Rhode Island,2006-04-01,handgun,349.0,FFL/LEA,handgun
Rhode Island,2006-03-01,handgun,482.0,FFL/LEA,handgun
Rhode Island,2006-02-01,handgun,408.0,FFL/LEA,handgun
Rhode Island,2006-01-01,handgun,368.0,FFL/LEA,handgun
Rhode Island,2005-12-01,handgun,365.0,FFL/LEA,handgun
Rhode Island,2005-11-01,handgun,350.0,FFL/LEA,handgun
Rhode Island,2005-10-01,handgun,375.0,FFL/LEA,handgun
Rhode Island,2005-09-01,handgun,353.0,FFL/LEA,handgun
Rhode Island,2005-08-01,handgun,310.0,FFL/LEA,handgun
Rhode Island,2005-07-01,handgun,293.0,FFL/LEA,handgun
Rhode Island,2005-06-01,handgun,289.0,FFL/LEA,handgun
Rhode Island,2005-05-01,handgun,353.0,FFL/LEA,handgun
Rhode Island,2005-04-01,handgun,374.0,FFL/LEA,handgun
Rhode Island,2005-03-01,handgun,474.0,FFL/LEA,handgun
Rhode Island,2005-02-01,handgun,359.0,FFL/LEA,handgun
Rhode Island,2005-01-01,handgun,362.0,FFL/LEA,handgun
Rhode Island,2004-12-01,handgun,373.0,FFL/LEA,handgun
Rhode Island,2004-11-01,handgun,334.0,FFL/LEA,handgun
Rhode Island,2004-10-01,handgun,340.0,FFL/LEA,handgun
Rhode Island,2004-09-01,handgun,351.0,FFL/LEA,handgun
Rhode Island,2004-08-01,handgun,286.0,FFL/LEA,handgun
Rhode Island,2004-07-01,handgun,317.0,FFL/LEA,handgun
Rhode Island,2004-06-01,handgun,356.0,FFL/LEA,handgun
Rhode Island,2004-05-01,handgun,373.0,FFL/LEA,handgun
Rhode Island,2004-04-01,handgun,385.0,FFL/LEA,handgun
Rhode Island,2004-03-01,handgun,483.0,FFL/LEA,handgun
Rhode Island,2004-02-01,handgun,344.0,FFL/LEA,handgun
Rhode Island,2004-01-01,handgun,344.0,FFL/LEA,handgun
Rhode Island,2003-12-01,handgun,306.0,FFL/LEA,handgun
Rhode Island,2003-11-01,handgun,320.0,FFL/LEA,handgun
Rhode Island,2003-10-01,handgun,360.0,FFL/LEA,handgun
Rhode Island,2003-09-01,handgun,307.0,FFL/LEA,handgun
Rhode Island,2003-08-01,handgun,298.0,FFL/LEA,handgun
Rhode Island,2003-07-01,handgun,303.0,FFL/LEA,handgun
Rhode Island,2003-06-01,handgun,309.0,FFL/LEA,handgun
Rhode Island,2003-05-01,handgun,357.0,FFL/LEA,handgun
Rhode Island,2003-04-01,handgun,372.0,FFL/LEA,handgun
Rhode Island,2003-03-01,handgun,387.0,FFL/LEA,handgun
Rhode Island,2003-02-01,handgun,374.0,FFL/LEA,handgun
Rhode Island,2003-01-01,handgun,317.0,FFL/LEA,handgun
Rhode Island,2002-12-01,handgun,281.0,FFL/LEA,handgun
Rhode Island,2002-11-01,handgun,344.0,FFL/LEA,handgun
Rhode Island,2002-10-01,handgun,344.0,FFL/LEA,handgun
Rhode Island,2002-09-01,handgun,318.0,FFL/LEA,handgun
Rhode Island,2002-08-01,handgun,339.0,FFL/LEA,handgun
Rhode Island,2002-07-01,handgun,323.0,FFL/LEA,handgun
Rhode Island,2002-06-01,handgun,329.0,FFL/LEA,handgun
Rhode Island,2002-05-01,handgun,340.0,FFL/LEA,handgun
Rhode Island,2002-04-01,handgun,334.0,FFL/LEA,handgun
Rhode Island,2002-03-01,handgun,367.0,FFL/LEA,handgun
Rhode Island,2002-02-01,handgun,347.0,FFL/LEA,handgun
Rhode Island,2002-01-01,handgun,389.0,FFL/LEA,handgun
Rhode Island,2001-12-01,handgun,337.0,FFL/LEA,handgun
Rhode Island,2001-11-01,handgun,423.0,FFL/LEA,handgun
Rhode Island,2001-10-01,handgun,631.0,FFL/LEA,handgun
Rhode Island,2001-09-01,handgun,488.0,FFL/LEA,handgun
Rhode Island,2001-08-01,handgun,308.0,FFL/LEA,handgun
Rhode Island,2001-07-01,handgun,255.0,FFL/LEA,handgun
Rhode Island,2001-06-01,handgun,273.0,FFL/LEA,handgun
Rhode Island,2001-05-01,handgun,274.0,FFL/LEA,handgun
Rhode Island,2001-04-01,handgun,303.0,FFL/LEA,handgun
Rhode Island,2001-03-01,handgun,383.0,FFL/LEA,handgun
Rhode Island,2001-02-01,handgun,342.0,FFL/LEA,handgun
Rhode Island,2001-01-01,handgun,368.0,FFL/LEA,handgun
Rhode Island,2000-12-01,handgun,299.0,FFL/LEA,handgun
Rhode Island,2000-11-01,handgun,369.0,FFL/LEA,handgun
Rhode Island,2000-10-01,handgun,328.0,FFL/LEA,handgun
Rhode Island,2000-09-01,handgun,308.0,FFL/LEA,handgun
Rhode Island,2000-08-01,handgun,298.0,FFL/LEA,handgun
Rhode Island,2000-07-01,handgun,282.0,FFL/LEA,handgun
Rhode Island,2000-06-01,handgun,355.0,FFL/LEA,handgun
Rhode Island,2000-05-01,handgun,333.0,FFL/LEA,handgun
Rhode Island,2000-04-01,handgun,392.0,FFL/LEA,handgun
Rhode Island,2000-03-01,handgun,464.0,FFL/LEA,handgun
Rhode Island,2000-02-01,handgun,442.0,FFL/LEA,handgun
Rhode Island,2000-01-01,handgun,346.0,FFL/LEA,handgun
Rhode Island,1999-12-01,handgun,482.0,FFL/LEA,handgun
Rhode Island,1999-11-01,handgun,425.0,FFL/LEA,handgun
Rhode Island,1999-10-01,handgun,447.0,FFL/LEA,handgun
Rhode Island,1999-09-01,handgun,344.0,FFL/LEA,handgun
Rhode Island,1999-08-01,handgun,371.0,FFL/LEA,handgun
Rhode Island,1999-07-01,handgun,362.0,FFL/LEA,handgun
Rhode Island,1999-06-01,handgun,369.0,FFL/LEA,handgun
Rhode Island,1999-05-01,handgun,395.0,FFL/LEA,handgun
Rhode Island,1999-04-01,handgun,400.0,FFL/LEA,handgun
Rhode Island,1999-03-01,handgun,481.0,FFL/LEA,handgun
Rhode Island,1999-02-01,handgun,445.0,FFL/LEA,handgun
Rhode Island,1999-01-01,handgun,412.0,FFL/LEA,handgun
Rhode Island,2021-03-01,long_gun,1389.0,FFL/LEA,long_gun
Rhode Island,2021-02-01,long_gun,1034.0,FFL/LEA,long_gun
Rhode Island,2021-01-01,long_gun,1421.0,FFL/LEA,long_gun
Rhode Island,2020-12-01,long_gun,1081.0,FFL/LEA,long_gun
Rhode Island,2020-11-01,long_gun,1419.0,FFL/LEA,long_gun
Rhode Island,2020-10-01,long_gun,1359.0,FFL/LEA,long_gun
Rhode Island,2020-09-01,long_gun,1165.0,FFL/LEA,long_gun
Rhode Island,2020-08-01,long_gun,1081.0,FFL/LEA,long_gun
Rhode Island,2020-07-01,long_gun,1142.0,FFL/LEA,long_gun
Rhode Island,2020-06-01,long_gun,1702.0,FFL/LEA,long_gun
Rhode Island,2020-05-01,long_gun,926.0,FFL/LEA,long_gun
Rhode Island,2020-04-01,long_gun,1247.0,FFL/LEA,long_gun
Rhode Island,2020-03-01,long_gun,2303.0,FFL/LEA,long_gun
Rhode Island,2020-02-01,long_gun,723.0,FFL/LEA,long_gun
Rhode Island,2020-01-01,long_gun,844.0,FFL/LEA,long_gun
Rhode Island,2019-12-01,long_gun,794.0,FFL/LEA,long_gun
Rhode Island,2019-11-01,long_gun,747.0,FFL/LEA,long_gun
Rhode Island,2019-10-01,long_gun,698.0,FFL/LEA,long_gun
Rhode Island,2019-09-01,long_gun,649.0,FFL/LEA,long_gun
Rhode Island,2019-08-01,long_gun,618.0,FFL/LEA,long_gun
Rhode Island,2019-07-01,long_gun,479.0,FFL/LEA,long_gun
Rhode Island,2019-06-01,long_gun,499.0,FFL/LEA,long_gun
Rhode Island,2019-05-01,long_gun,515.0,FFL/LEA,long_gun
Rhode Island,2019-04-01,long_gun,742.0,FFL/LEA,long_gun
Rhode Island,2019-03-01,long_gun,858.0,FFL/LEA,long_gun
Rhode Island,2019-02-01,long_gun,624.0,FFL/LEA,long_gun
Rhode Island,2019-01-01,long_gun,662.0,FFL/LEA,long_gun
Rhode Island,2018-12-01,long_gun,770.0,FFL/LEA,long_gun
Rhode Island,2018-11-01,long_gun,727.0,FFL/LEA,long_gun
Rhode Island,2018-10-01,long_gun,646.0,FFL/LEA,long_gun
Rhode Island,2018-09-01,long_gun,562.0,FFL/LEA,long_gun
Rhode Island,2018-08-01,long_gun,589.0,FFL/LEA,long_gun
Rhode Island,2018-07-01,long_gun,453.0,FFL/LEA,long_gun
Rhode Island,2018-06-01,long_gun,582.0,FFL/LEA,long_gun
