month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2021-06,Alabama,31515.0,455.0,21625.0,13805.0,1448.0,903,1.0,32.0,6.0,3.0,1782.0,604.0,10.0,31.0,0.0,0.0,0.0,0.0,33.0,24.0,5.0,0.0,2.0,0.0,72284
2021-06,Alaska,299.0,20.0,2964.0,2388.0,279.0,187,0.0,1.0,1.0,0.0,102.0,84.0,1.0,36.0,27.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,6415
2021-06,Arizona,5387.0,620.0,19608.0,8998.0,1809.0,908,0.0,7.0,6.0,3.0,742.0,248.0,5.0,153.0,12.0,1.0,0.0,0.0,16.0,10.0,5.0,1.0,0.0,0.0,38539
2021-06,Arkansas,5959.0,828.0,7606.0,4729.0,450.0,327,1.0,16.0,9.0,0.0,755.0,531.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,21231
2021-06,California,19320.0,12744.0,42689.0,28180.0,7523.0,0,0.0,6.0,1.0,0.0,472.0,295.0,8.0,1444.0,955.0,106.0,0.0,0.0,7828.0,3352.0,634.0,35.0,17.0,0.0,125609
2021-06,Colorado,9963.0,17.0,19416.0,11932.0,1666.0,1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44970
2021-06,Connecticut,15189.0,514.0,6971.0,1961.0,1205.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25840
2021-06,Delaware,564.0,0.0,2586.0,1319.0,208.0,118,0.0,0.0,0.0,0.0,17.0,9.0,1.0,58.0,0.0,0.0,0.0,0.0,76.0,45.0,6.0,1.0,1.0,0.0,5009
2021-06,District of Columbia,649.0,0.0,309.0,10.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976
2021-06,Florida,26151.0,0.0,65835.0,23329.0,5551.0,2988,0.0,13.0,5.0,2.0,2574.0,671.0,9.0,1279.0,99.0,14.0,0.0,0.0,468.0,209.0,84.0,43.0,26.0,1.0,129351
2021-06,Georgia,26471.0,0.0,21732.0,8638.0,937.0,752,0.0,19.0,8.0,3.0,1375.0,494.0,4.0,27.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,1.0,1.0,0.0,60489
2021-06,Guam,0.0,0.0,232.0,122.0,27.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391
2021-06,Hawaii,1316.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319
2021-06,Idaho,6690.0,37.0,5730.0,4946.0,548.0,262,1.0,1.0,1.0,0.0,211.0,213.0,2.0,57.0,14.0,1.0,0.0,0.0,15.0,11.0,1.0,0.0,0.0,0.0,18741
2021-06,Illinois,14242.0,715898.0,24191.0,9377.0,0.0,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764884
2021-06,Indiana,899.0,84448.0,21193.0,10780.0,1592.0,859,14.0,9.0,2.0,3.0,506.0,226.0,20.0,36.0,2.0,0.0,0.0,0.0,41.0,27.0,11.0,0.0,2.0,0.0,120670
2021-06,Iowa,6022.0,7865.0,174.0,1964.0,37.0,1,1.0,0.0,1.0,0.0,2.0,25.0,0.0,24.0,11.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16152
2021-06,Kansas,2448.0,6.0,6351.0,4578.0,588.0,326,0.0,5.0,4.0,2.0,450.0,178.0,13.0,50.0,10.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,15021
2021-06,Kentucky,1026.0,301660.0,11034.0,6804.0,510.0,491,0.0,14.0,6.0,1.0,1118.0,547.0,2.0,8.0,5.0,0.0,0.0,0.0,27.0,23.0,0.0,1.0,3.0,0.0,323280
2021-06,Louisiana,4275.0,559.0,16491.0,6995.0,1096.0,705,0.0,7.0,6.0,8.0,753.0,350.0,16.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,1.0,1.0,2.0,0.0,31317
2021-06,Maine,551.0,1.0,3645.0,3143.0,331.0,184,3.0,2.0,0.0,0.0,51.0,41.0,0.0,31.0,4.0,3.0,0.0,0.0,13.0,6.0,3.0,0.0,0.0,0.0,8012
2021-06,Mariana Islands,0.0,0.0,14.0,15.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2021-06,Maryland,5333.0,30.0,7909.0,5525.0,127.0,4,0.0,0.0,1.0,0.0,39.0,50.0,1.0,100.0,13.0,2.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,1.0,19155
2021-06,Massachusetts,8095.0,1.0,6062.0,2966.0,1010.0,271,2.0,0.0,0.0,0.0,11.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,32.0,7.0,0.0,2.0,0.0,18490
2021-06,Michigan,19090.0,6104.0,24641.0,14734.0,2039.0,749,1.0,2.0,4.0,1.0,15.0,139.0,3.0,85.0,17.0,0.0,0.0,0.0,28.0,7.0,3.0,0.0,1.0,0.0,67663
2021-06,Minnesota,15906.0,25962.0,12119.0,9001.0,1021.0,507,0.0,3.0,2.0,2.0,138.0,131.0,5.0,92.0,21.0,3.0,0.0,0.0,26.0,37.0,1.0,0.0,0.0,0.0,64977
2021-06,Mississippi,2367.0,0.0,10684.0,5523.0,565.0,382,0.0,5.0,1.0,0.0,1115.0,482.0,1.0,16.0,1.0,0.0,0.0,0.0,14.0,6.0,1.0,1.0,1.0,0.0,21165
2021-06,Missouri,4514.0,0.0,20234.0,12466.0,1890.0,979,0.0,8.0,6.0,1.0,1005.0,421.0,9.0,338.0,28.0,2.0,0.0,0.0,49.0,41.0,13.0,4.0,3.0,0.0,42011
2021-06,Montana,1072.0,8.0,3972.0,3918.0,268.0,248,4.0,5.0,2.0,1.0,323.0,322.0,0.0,30.0,8.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,10195
2021-06,Nebraska,3728.0,54.0,146.0,1381.0,26.0,2,0.0,0.0,0.0,0.0,1.0,24.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5385
2021-06,Nevada,3813.0,0.0,6128.0,2676.0,451.0,310,0.0,0.0,0.0,0.0,182.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,106.0,17.0,0.0,0.0,0.0,14049
2021-06,New Hampshire,952.0,4.0,5409.0,2986.0,132.0,0,21.0,0.0,0.0,0.0,1.0,6.0,0.0,106.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9633
2021-06,New Jersey,0.0,0.0,11220.0,5370.0,752.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,85.0,6.0,2.0,4.0,2.0,17559
2021-06,New Mexico,948.0,0.0,6867.0,4181.0,657.0,413,0.0,5.0,4.0,0.0,222.0,188.0,4.0,45.0,0.0,0.0,0.0,0.0,95.0,42.0,6.0,1.0,1.0,0.0,13679
2021-06,New York,3754.0,2702.0,10062.0,13400.0,2261.0,291,0.0,1.0,3.0,0.0,39.0,27.0,7.0,70.0,85.0,1.0,4.0,3.0,339.0,336.0,40.0,11.0,12.0,0.0,33448
2021-06,North Carolina,40234.0,108.0,1673.0,12788.0,1269.0,148,0.0,13.0,12.0,0.0,1289.0,814.0,6.0,672.0,117.0,7.0,5.0,0.0,2.0,23.0,5.0,0.0,2.0,0.0,59187
2021-06,North Dakota,1004.0,6.0,1721.0,2227.0,149.0,89,0.0,3.0,4.0,0.0,47.0,71.0,0.0,14.0,3.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,5350
2021-06,Ohio,20686.0,75.0,23534.0,12963.0,1335.0,940,0.0,6.0,3.0,4.0,861.0,250.0,7.0,153.0,40.0,21.0,0.0,0.0,17.0,10.0,1.0,1.0,0.0,0.0,60907
2021-06,Oklahoma,2922.0,2.0,12794.0,7442.0,1285.0,755,0.0,10.0,8.0,0.0,1457.0,776.0,4.0,20.0,0.0,0.0,0.0,0.0,62.0,43.0,13.0,2.0,1.0,1.0,27597
2021-06,Oregon,7024.0,953.0,15593.0,9235.0,0.0,8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,154.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33011
2021-06,Pennsylvania,33431.0,0.0,46571.0,19100.0,29.0,0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100422
2021-06,Puerto Rico,0.0,0.0,5527.0,359.0,81.0,58,0.0,0.0,0.0,0.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,74.0,1.0,6.0,1.0,0.0,6969
2021-06,Rhode Island,0.0,0.0,1160.0,729.0,66.0,375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,18.0,31.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,2427
2021-06,South Carolina,13470.0,502.0,13662.0,6023.0,851.0,471,0.0,12.0,4.0,0.0,647.0,220.0,4.0,149.0,9.0,0.0,0.0,0.0,14.0,6.0,6.0,0.0,0.0,0.0,36050
2021-06,South Dakota,754.0,13.0,2222.0,2454.0,179.0,120,0.0,1.0,0.0,0.0,112.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,19.0,1.0,0.0,0.0,0.0,5973
2021-06,Tennessee,60775.0,2719.0,30015.0,14389.0,1712.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109743
2021-06,Texas,30745.0,0.0,71295.0,30634.0,4550.0,2857,2.0,41.0,22.0,8.0,4802.0,1877.0,56.0,108.0,11.0,0.0,0.0,0.0,65.0,36.0,9.0,0.0,1.0,1.0,147120
2021-06,Utah,14801.0,72551.0,4761.0,3695.0,444.0,0,0.0,5.0,4.0,1.0,171.0,131.0,2.0,177.0,58.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96829
2021-06,Vermont,0.0,0.0,1669.0,1377.0,138.0,76,5.0,1.0,4.0,0.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,3301
2021-06,Virgin Islands,252.0,0.0,52.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,315
2021-06,Virginia,1060.0,1027.0,26685.0,14348.0,3645.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47216
2021-06,Washington,14830.0,444.0,20813.0,11547.0,3137.0,51,54.0,1.0,16.0,6.0,189.0,369.0,30.0,578.0,105.0,12.0,0.0,0.0,386.0,342.0,186.0,2.0,4.0,2.0,53104
2021-06,West Virginia,2213.0,140.0,4876.0,4355.0,290.0,266,0.0,2.0,2.0,0.0,571.0,351.0,0.0,5.0,2.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,13096
2021-06,Wisconsin,29341.0,731.0,17881.0,10460.0,992.0,35,0.0,0.0,0.0,8.0,98.0,123.0,11.0,132.0,45.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59860
2021-06,Wyoming,1203.0,17.0,2071.0,2057.0,156.0,114,17.0,8.0,4.0,0.0,123.0,151.0,2.0,28.0,4.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,5963
2021-05,Alabama,28248.0,317.0,21664.0,12423.0,1334.0,865,0.0,19.0,9.0,1.0,1441.0,531.0,14.0,17.0,0.0,0.0,0.0,0.0,29.0,15.0,9.0,1.0,0.0,0.0,66937
2021-05,Alaska,307.0,7.0,3368.0,2701.0,323.0,208,0.0,1.0,0.0,0.0,98.0,57.0,1.0,33.0,15.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,7145
2021-05,Arizona,21767.0,695.0,20984.0,9259.0,1676.0,1010,0.0,7.0,3.0,0.0,765.0,229.0,2.0,143.0,13.0,5.0,0.0,0.0,11.0,10.0,1.0,0.0,1.0,0.0,56581
2021-05,Arkansas,7697.0,1171.0,8501.0,5072.0,422.0,340,3.0,7.0,6.0,1.0,562.0,405.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,24206
2021-05,California,20742.0,11514.0,40160.0,25824.0,5576.0,0,0.0,11.0,0.0,0.0,426.0,245.0,16.0,2089.0,1112.0,129.0,0.0,0.0,8165.0,3024.0,657.0,36.0,12.0,1.0,119739
2021-05,Colorado,11105.0,3.0,21819.0,12848.0,1987.0,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50079
2021-05,Connecticut,19608.0,469.0,7935.0,2012.0,1288.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31313
2021-05,Delaware,438.0,0.0,3096.0,1325.0,172.0,107,0.0,0.0,0.0,0.0,7.0,7.0,0.0,57.0,0.0,0.0,0.0,0.0,71.0,19.0,5.0,2.0,2.0,0.0,5308
2021-05,District of Columbia,393.0,0.0,354.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768
2021-05,Florida,32677.0,0.0,65295.0,22922.0,4934.0,2768,0.0,13.0,4.0,1.0,2302.0,532.0,3.0,999.0,93.0,8.0,0.0,0.0,341.0,206.0,70.0,39.0,29.0,1.0,133237
2021-05,Georgia,25474.0,0.0,23243.0,8801.0,873.0,820,0.0,12.0,5.0,2.0,1246.0,449.0,6.0,38.0,0.0,0.0,0.0,0.0,22.0,8.0,3.0,0.0,1.0,0.0,61003
2021-05,Guam,0.0,0.0,232.0,105.0,25.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379
2021-05,Hawaii,1163.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169
2021-05,Idaho,5614.0,2.0,6539.0,5208.0,544.0,329,0.0,1.0,1.0,0.0,181.0,180.0,0.0,47.0,6.0,1.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,18674
2021-05,Illinois,16682.0,945297.0,25210.0,9855.0,0.0,1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998326
2021-05,Indiana,1099.0,126356.0,22724.0,11629.0,1660.0,925,247.0,4.0,5.0,0.0,378.0,208.0,26.0,44.0,4.0,0.0,0.0,0.0,87.0,44.0,7.0,5.0,2.0,0.0,165454
2021-05,Iowa,6436.0,7230.0,199.0,2290.0,35.0,2,0.0,0.0,0.0,0.0,1.0,20.0,0.0,44.0,16.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,16280
2021-05,Kansas,1858.0,7.0,7043.0,4971.0,736.0,347,0.0,6.0,1.0,0.0,344.0,134.0,14.0,65.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,15534
2021-05,Kentucky,1423.0,135748.0,11863.0,7497.0,520.0,531,9.0,15.0,6.0,1.0,878.0,435.0,5.0,7.0,2.0,0.0,0.0,0.0,22.0,15.0,5.0,0.0,1.0,0.0,158983
2021-05,Louisiana,3164.0,313.0,16067.0,7157.0,1065.0,696,0.0,4.0,2.0,2.0,591.0,293.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,2.0,0.0,1.0,0.0,29406
2021-05,Maine,571.0,5.0,3756.0,3362.0,309.0,203,7.0,0.0,0.0,0.0,35.0,24.0,0.0,21.0,10.0,1.0,0.0,0.0,9.0,10.0,1.0,1.0,1.0,0.0,8326
2021-05,Mariana Islands,0.0,0.0,11.0,8.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
2021-05,Maryland,6240.0,25.0,8497.0,5810.0,146.0,7,0.0,0.0,0.0,0.0,34.0,38.0,1.0,69.0,15.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,1.0,20904
2021-05,Massachusetts,9501.0,1.0,5803.0,2840.0,1161.0,239,18.0,0.0,1.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,31.0,14.0,0.0,1.0,0.0,19639
2021-05,Michigan,20648.0,6462.0,26243.0,15258.0,2004.0,814,0.0,2.0,2.0,2.0,23.0,129.0,6.0,46.0,11.0,0.0,0.0,0.0,34.0,16.0,2.0,1.0,0.0,1.0,71704
2021-05,Minnesota,18548.0,28360.0,13713.0,9921.0,1244.0,579,0.0,4.0,2.0,0.0,96.0,90.0,1.0,57.0,18.0,2.0,0.0,0.0,32.0,9.0,1.0,0.0,0.0,0.0,72677
2021-05,Mississippi,2465.0,0.0,11779.0,5751.0,516.0,412,0.0,12.0,4.0,2.0,943.0,377.0,4.0,12.0,6.0,0.0,0.0,0.0,8.0,5.0,2.0,4.0,0.0,0.0,22302
2021-05,Missouri,5136.0,0.0,22598.0,14505.0,1992.0,1097,0.0,13.0,5.0,2.0,764.0,308.0,9.0,287.0,21.0,6.0,0.0,0.0,58.0,35.0,3.0,0.0,3.0,0.0,46842
2021-05,Montana,1323.0,1.0,4614.0,4411.0,336.0,250,7.0,1.0,3.0,0.0,250.0,283.0,2.0,28.0,11.0,5.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,11537
2021-05,Nebraska,4317.0,65.0,172.0,1472.0,29.0,3,0.0,0.0,0.0,0.0,3.0,17.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6096
2021-05,Nevada,4070.0,0.0,7215.0,2999.0,480.0,408,1.0,1.0,0.0,0.0,152.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,338.0,126.0,14.0,0.0,0.0,0.0,15840
2021-05,New Hampshire,1245.0,4.0,6182.0,3210.0,142.0,0,32.0,1.0,15.0,0.0,0.0,3.0,0.0,112.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,10959
2021-05,New Jersey,0.0,0.0,13096.0,5789.0,828.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,105.0,71.0,5.0,9.0,4.0,2.0,19911
2021-05,New Mexico,952.0,0.0,7437.0,4429.0,662.0,316,0.0,6.0,0.0,0.0,192.0,187.0,1.0,33.0,0.0,0.0,0.0,0.0,87.0,38.0,6.0,0.0,2.0,1.0,14349
2021-05,New York,3945.0,2470.0,10643.0,14212.0,2401.0,298,0.0,0.0,2.0,4.0,43.0,36.0,11.0,38.0,98.0,1.0,2.0,6.0,310.0,310.0,46.0,6.0,10.0,0.0,34892
2021-05,North Carolina,39022.0,39.0,1739.0,13357.0,1283.0,182,0.0,9.0,12.0,3.0,960.0,658.0,12.0,645.0,94.0,5.0,4.0,0.0,6.0,10.0,3.0,0.0,2.0,0.0,58045
2021-05,North Dakota,527.0,1.0,2155.0,2484.0,150.0,116,0.0,0.0,2.0,1.0,60.0,76.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5581
2021-05,Ohio,20247.0,105.0,26043.0,13075.0,1345.0,984,0.0,9.0,5.0,3.0,722.0,273.0,6.0,126.0,47.0,6.0,0.0,0.0,29.0,21.0,4.0,0.0,0.0,1.0,63051
2021-05,Oklahoma,3407.0,3.0,13674.0,8126.0,1336.0,786,0.0,17.0,8.0,0.0,1170.0,546.0,3.0,198.0,1.0,0.0,0.0,0.0,45.0,46.0,13.0,0.0,0.0,0.0,29379
2021-05,Oregon,7808.0,994.0,16748.0,9555.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35296
2021-05,Pennsylvania,33626.0,0.0,48158.0,19442.0,32.0,0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,99.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102373
2021-05,Puerto Rico,0.0,0.0,5621.0,390.0,84.0,57,0.0,0.0,1.0,1.0,39.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,900.0,56.0,2.0,3.0,0.0,2.0,7164
2021-05,Rhode Island,0.0,0.0,1235.0,709.0,80.0,504,0.0,0.0,0.0,0.0,4.0,2.0,0.0,69.0,13.0,25.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,2648
2021-05,South Carolina,14550.0,361.0,14208.0,5776.0,775.0,475,2.0,3.0,1.0,0.0,491.0,175.0,3.0,167.0,7.0,2.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,37018
2021-05,South Dakota,1024.0,8.0,2718.0,2865.0,281.0,162,0.0,3.0,1.0,1.0,97.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,7275
2021-05,Tennessee,11159.0,4912.0,31082.0,14602.0,1634.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63517
2021-05,Texas,39607.0,0.0,72175.0,32613.0,4744.0,2950,0.0,52.0,30.0,5.0,4356.0,1727.0,40.0,71.0,5.0,2.0,0.0,0.0,80.0,58.0,6.0,3.0,1.0,1.0,158526
2021-05,Utah,16939.0,85321.0,5747.0,4115.0,472.0,0,0.0,7.0,6.0,0.0,152.0,122.0,0.0,138.0,44.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113089
2021-05,Vermont,0.0,0.0,1805.0,1473.0,125.0,115,2.0,4.0,1.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,3551
2021-05,Virgin Islands,70.0,0.0,44.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118
2021-05,Virginia,1620.0,956.0,26658.0,13588.0,3489.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46767
2021-05,Washington,17148.0,417.0,21429.0,11338.0,3371.0,44,12.0,1.0,43.0,8.0,207.0,333.0,23.0,529.0,102.0,3.0,0.0,0.0,457.0,362.0,192.0,0.0,1.0,18.0,56038
2021-05,West Virginia,2434.0,159.0,5425.0,4682.0,271.0,292,0.0,5.0,0.0,0.0,418.0,302.0,2.0,9.0,2.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,1.0,0.0,14022
2021-05,Wisconsin,26556.0,725.0,20008.0,11321.0,1141.0,36,0.0,0.0,2.0,8.0,105.0,106.0,20.0,156.0,36.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,60229
2021-05,Wyoming,1022.0,25.0,2587.0,2200.0,207.0,129,2.0,0.0,3.0,0.0,81.0,92.0,4.0,19.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,6381
2021-04,Alabama,35936.0,432.0,28723.0,16905.0,1962.0,1101,0.0,33.0,15.0,1.0,2103.0,885.0,6.0,50.0,0.0,0.0,0.0,0.0,34.0,35.0,10.0,0.0,0.0,1.0,88232
2021-04,Alaska,143.0,35.0,4156.0,3687.0,533.0,262,0.0,1.0,0.0,0.0,117.0,86.0,1.0,19.0,26.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,9078
2021-04,Arizona,9798.0,676.0,27833.0,12248.0,2326.0,1340,0.0,7.0,2.0,1.0,971.0,398.0,4.0,162.0,20.0,4.0,0.0,0.0,21.0,16.0,3.0,0.0,0.0,0.0,55830
2021-04,Arkansas,5039.0,895.0,10942.0,7366.0,600.0,503,3.0,22.0,15.0,2.0,798.0,741.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,1.0,1.0,0.0,0.0,26952
2021-04,California,17570.0,10773.0,44095.0,30019.0,7117.0,0,0.0,8.0,1.0,0.0,545.0,360.0,8.0,1472.0,806.0,98.0,0.0,0.0,8962.0,3627.0,723.0,64.0,37.0,0.0,126285
2021-04,Colorado,12220.0,7.0,27130.0,16132.0,2436.0,2650,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60918
2021-04,Connecticut,20318.0,537.0,8229.0,2214.0,1915.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33213
2021-04,Delaware,511.0,0.0,4546.0,1797.0,248.0,203,0.0,0.0,0.0,0.0,9.0,7.0,0.0,69.0,0.0,0.0,0.0,0.0,77.0,36.0,10.0,0.0,1.0,0.0,7514
2021-04,District of Columbia,651.0,0.0,367.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050
2021-04,Florida,37324.0,0.0,79583.0,30218.0,6345.0,3604,36.0,16.0,8.0,0.0,2862.0,826.0,11.0,1048.0,109.0,13.0,0.0,0.0,458.0,285.0,111.0,34.0,18.0,3.0,162912
2021-04,Georgia,33271.0,0.0,29441.0,11605.0,1256.0,987,0.0,21.0,11.0,2.0,1516.0,794.0,15.0,33.0,0.0,0.0,0.0,0.0,29.0,10.0,2.0,0.0,0.0,0.0,78993
2021-04,Guam,0.0,0.0,227.0,88.0,34.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363
2021-04,Hawaii,1354.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357
2021-04,Idaho,9272.0,4.0,8381.0,6644.0,892.0,454,0.0,3.0,3.0,0.0,253.0,267.0,3.0,63.0,17.0,1.0,0.0,0.0,12.0,21.0,0.0,0.0,1.0,0.0,26291
